-3.153346300125122, -1.017045497894287, -0.7728724479675293, -5.768630564212799, -3.1192898750305176, -5.952732145786285, -6.728112260646943, -2.783180818769305, -1.5786406153045276, -11.277813665916957, -5.974810624610199, -11.752606926322757
-3.153346300125122, -1.017045497894287, -0.7728724479675293, -5.768630564212799, -3.1192898750305176, -5.952732145786285, -5.063028457857325, -2.034258048533858, -1.2462946273640148, -8.628880184684665, -4.537320643187443, -8.965696323894699
-3.162489175796509, -0.9710865020751953, -0.772857666015625, -5.768619805574417, -3.1192593574523926, -5.952694445848465, -3.2533365197407, -1.2568040161522276, -0.8108663627352383, -5.935764894632178, -3.147393006174749, -5.985542488868638
-3.169316530227661, -0.9276270866394043, -0.7727794647216797, -5.7685326635837555, -3.1191318035125732, -5.9526964873075485, -3.2965944375777414, -1.2271950313808608, -0.8026129706349081, -5.8804484457146895, -3.151010233959763, -5.933899363417497
-3.173339605331421, -0.8939452171325684, -0.7727541923522949, -5.76853209733963, -3.119133472442627, -5.952725306153297, -3.3926630224377625, -1.25357008264073, -0.8153001820034704, -5.885623842711327, -3.1717397658222732, -5.9499027437220215
-3.176417827606201, -0.8631758689880371, -0.7727856636047363, -5.768522888422012, -3.119178533554077, -5.952728256583214, -3.500933540200188, -1.274438730035572, -0.8283249918676177, -5.894273954486593, -3.189132858684724, -5.98246647701045
-3.178515672683716, -0.8311076164245605, -0.767310619354248, -5.768032908439636, -3.119133710861206, -5.952705025672913, -3.6123112546223335, -1.2920653697882722, -0.8456725754390177, -5.905669636716009, -3.211061402323068, -6.01855138870315
-3.1793899536132812, -0.7997198104858398, -0.7277092933654785, -5.763708114624023, -3.1191065311431885, -5.952707260847092, -3.720291971262413, -1.3218296333668873, -0.8442091070467624, -5.905350153238646, -3.247894121795576, -6.028326857301217
-3.1795690059661865, -0.7672924995422363, -0.6889514923095703, -5.756738513708115, -3.1191346645355225, -5.9526961743831635, -3.8182191426433674, -1.3517513366764953, -0.8169934608918121, -5.884245982374197, -3.2765854576052393, -6.021337052996831
-3.1789236068725586, -0.736903190612793, -0.6507067680358887, -5.7475782334804535, -3.11912202835083, -5.952704519033432, -3.9106881504117093, -1.381178773920538, -0.779025973040959, -5.857590719173898, -3.2883028476627008, -6.027213631124116
-3.177020311355591, -0.7053384780883789, -0.6126289367675781, -5.736313462257385, -3.1191277503967285, -5.952717140316963, -3.9983521798340487, -1.3938836953559726, -0.7187402664895853, -5.844897856919477, -3.2965498374371442, -6.042244822721289
-3.1743831634521484, -0.6753940582275391, -0.5759186744689941, -5.722801834344864, -3.1191351413726807, -5.952700912952423, -4.080502670907186, -1.4005229826495103, -0.6647585067232005, -5.835991030532188, -3.3119290759606126, -6.055696517079298
-3.1709370613098145, -0.6445102691650391, -0.5396409034729004, -5.706780791282654, -3.1191422939300537, -5.952709406614304, -4.1634843309690535, -1.3982113278297725, -0.615785706096841, -5.815714041147833, -3.318328913215571, -6.060976673266577
-3.166323184967041, -0.6142010688781738, -0.5044002532958984, -5.688447743654251, -3.1191318035125732, -5.9527013301849365, -4.236660469301052, -1.3874522345288294, -0.5569357027809061, -5.777554689877618, -3.2999522446495524, -6.068478684920935
-3.161921501159668, -0.5883293151855469, -0.47603321075439453, -5.671708405017853, -3.1191747188568115, -5.952718958258629, -4.300523190088947, -1.387530365049773, -0.5083023234444268, -5.726691249225163, -3.2782900988915333, -6.073055751279086
-3.155449628829956, -0.5550971031188965, -0.4408082962036133, -5.647933125495911, -3.1191823482513428, -5.952745720744133, -4.377808765037427, -1.3859425502418528, -0.4786070776873308, -5.689446548730312, -3.2615109377029, -6.082022275372156
-3.1478230953216553, -0.5240740776062012, -0.40923452377319336, -5.624037861824036, -3.119178295135498, -5.9527283906936646, -4.472519129966921, -1.3595156649697488, -0.41128026787669925, -5.619973576529201, -3.2668888219201953, -6.098862352377095
-3.140517473220825, -0.49653148651123047, -0.37924623489379883, -5.598443865776062, -3.1191320419311523, -5.952726483345032, -4.553104234453378, -1.3734572385803587, -0.39203623392691456, -5.606878418903456, -3.2669814923659306, -6.127339081484645
-3.132262706756592, -0.4662909507751465, -0.3535127639770508, -5.5740936398506165, -3.1191229820251465, -5.952712312340736, -4.637017286065686, -1.355271423339675, -0.37028420255930095, -5.595089630676324, -3.266724774792146, -6.1577532428231345
-3.1212689876556396, -0.43342065811157227, -0.3237886428833008, -5.5422380566596985, -3.1191790103912354, -5.952746316790581, -4.73561397476876, -1.3561693539022857, -0.37892755475098167, -5.604809067289508, -3.272336244876047, -6.196574484734767
-3.1106629371643066, -0.4048624038696289, -0.2986154556274414, -5.511856257915497, -3.1191329956054688, -5.952711835503578, -4.827547700869486, -1.3368270340826283, -0.39020029623013663, -5.566145990168662, -3.2721031796757827, -6.231685229907556
-3.098926544189453, -0.37334489822387695, -0.275418758392334, -5.480358064174652, -3.1191823482513428, -5.952717021107674, -4.929010958831233, -1.3180618788893317, -0.41896107754762874, -5.535725389673911, -3.2834382110277214, -6.255774518368522
-3.0866687297821045, -0.3441452980041504, -0.2535238265991211, -5.4467244148254395, -3.1191959381103516, -5.952713459730148, -5.064525978001739, -1.2588100868393495, -0.4276917340241348, -5.480876685822176, -3.311029864326394, -6.27532103107848
-3.074920654296875, -0.317716121673584, -0.2341775894165039, -5.41232705116272, -3.1191320419311523, -5.952705919742584, -5.215524383982255, -1.181004675001961, -0.3908439346330925, -5.439074847157627, -3.3225453768763424, -6.256336881699279
-3.0615768432617188, -0.28969907760620117, -0.2169938087463379, -5.376482367515564, -3.119192361831665, -5.9527192413806915, -5.343803312872061, -1.1174454421694673, -0.36003932712855596, -5.4016617634497015, -3.3104443464681, -6.229634554136399
-3.04617977142334, -0.2602248191833496, -0.20090293884277344, -5.337933540344238, -3.1191346645355225, -5.9527017921209335, -5.423347576987764, -1.0798585642016723, -0.3525280714578049, -5.376181212511762, -3.2879375952766514, -6.211305463675944
-3.0305254459381104, -0.23276233673095703, -0.18891668319702148, -5.3039809465408325, -3.1191444396972656, -5.952698662877083, -5.492197773069293, -1.0677130195153048, -0.3425771392366822, -5.333407370629288, -3.2745119706768504, -6.1993745590431075
-3.015857696533203, -0.2075357437133789, -0.17772483825683594, -5.265990614891052, -3.1191539764404297, -5.952698647975922, -5.558307551616448, -1.0437592109714062, -0.34188748279452624, -5.293119421390623, -3.2541501016929977, -6.196855028267469
-2.998765707015991, -0.18211078643798828, -0.16911935806274414, -5.226290464401245, -3.1191282272338867, -5.952722072601318, -5.633665434756474, -1.0473813955285838, -0.3341076969623441, -5.25530799703232, -3.2355512916804035, -6.194983346997076
-2.981128215789795, -0.15587139129638672, -0.16245365142822266, -5.1869537234306335, -3.1191904544830322, -5.95272721350193, -5.699219829992321, -1.0064808801101246, -0.3267745149179079, -5.219763962502951, -3.221311594815652, -6.189934586468101
-2.960777997970581, -0.12830877304077148, -0.1578826904296875, -5.144529342651367, -3.119174003601074, -5.952723249793053, -5.78036332729255, -1.0065638488436157, -0.31383093517013544, -5.147570536545704, -3.2016197356541776, -6.181472756577916
-2.9450695514678955, -0.10796117782592773, -0.15652990341186523, -5.111705303192139, -3.1191749572753906, -5.952743902802467, -5.865470998231166, -0.9987234638485775, -0.3179479901598829, -5.115194552825593, -3.1780103929227095, -6.170911794739045
-2.923737049102783, -0.08260822296142578, -0.1566152572631836, -5.069256663322449, -3.1188249588012695, -5.952842697501183, -5.935229896919433, -1.0017098232506996, -0.32567263601508745, -5.098859195752348, -3.158615334483781, -6.159492603795396
-2.9050800800323486, -0.06027698516845703, -0.15926027297973633, -5.0331504344940186, -3.119155168533325, -5.952739477157593, -5.996622412745052, -1.0005469532938662, -0.343402272739501, -5.074475337361131, -3.158272599713457, -6.156540473549289
-2.880319833755493, -0.033570289611816406, -0.16550016403198242, -4.987085580825806, -3.1191694736480713, -5.9527430683374405, -6.055523550934462, -0.9866589058050356, -0.35637153349579465, -5.045628710954301, -3.158148175581107, -6.163173263202789
-2.860393524169922, -0.01344919204711914, -0.17261266708374023, -4.951429486274719, -3.1191940307617188, -5.952756822109222, -6.116513141218437, -0.97927699147388, -0.38578047587141046, -4.969604077664329, -3.145875336435723, -6.16084450143084
-2.838198661804199, 0.00796651840209961, -0.18273162841796875, -4.91327440738678, -3.11918044090271, -5.952763736248016, -6.200216272143162, -0.967772610570061, -0.4105494596545688, -4.961951397673316, -3.119011505194912, -6.160494490950885
-2.8145525455474854, 0.028824806213378906, -0.19485092163085938, -4.875721454620361, -3.119166374206543, -5.952700182795525, -6.316928119011709, -0.9679721257924109, -0.46136566876319185, -4.98823200263283, -3.0496885872790918, -6.141529708430063
-2.7908952236175537, 0.049146175384521484, -0.20870113372802734, -4.8389527797698975, -3.1191792488098145, -5.952738478779793, -6.43886767955306, -0.9687901832236956, -0.5385998587406938, -5.024720596528008, -2.9554905703478247, -6.0951088856642
-2.7664237022399902, 0.06887435913085938, -0.2253284454345703, -4.8034831285476685, -3.119163990020752, -5.952736735343933, -6.50473407965204, -0.9766290245454431, -0.5937477284481801, -5.019364354967132, -2.918150569309588, -6.064611292200207
-2.7419910430908203, 0.08726739883422852, -0.24378013610839844, -4.768772482872009, -3.1191744804382324, -5.952733591198921, -6.554747691510502, -1.0153133275163955, -0.6149288702707707, -5.002704532936323, -2.9008832760389462, -6.055364180438503
-2.7170844078063965, 0.105255126953125, -0.2654848098754883, -4.7341824769973755, -3.119163751602173, -5.9527313113212585, -6.585120482402429, -1.0217302774549892, -0.6408238286601557, -4.9307461816285185, -2.895695969574615, -6.058998660244353
-2.6947813034057617, 0.12032938003540039, -0.28426361083984375, -4.707026362419128, -3.119117021560669, -5.952733099460602, -6.641203016693364, -1.0618004147189737, -0.6365060151229578, -4.8869488774911, -2.8877863202297425, -6.065298938639537
-2.664477825164795, 0.14012622833251953, -0.31292247772216797, -4.671369552612305, -3.1013755798339844, -5.952274203300476, -6.6987122664382435, -1.0865644450984238, -0.6569304864236063, -4.8260314287531125, -2.8704344329919333, -6.06899847996188
-2.636103630065918, 0.1571025848388672, -0.3411412239074707, -4.638853549957275, -3.065464973449707, -5.951259538531303, -6.767703509831451, -1.1176270508790949, -0.6628455669556197, -4.815105027762958, -2.832323800574679, -6.069508354774123
-2.6090152263641357, 0.1717219352722168, -0.3692469596862793, -4.610950350761414, -3.0365564823150635, -5.948386564850807, -6.826281072830016, -1.149015949151097, -0.6685562454626356, -4.814818791125524, -2.810589239261663, -6.069006896464833
-2.5827860832214355, 0.18537378311157227, -0.39636898040771484, -4.587092041969299, -3.0087642669677734, -5.945555508136749, -6.8218939645970025, -1.1167573305794458, -0.6866725506895566, -4.7984614026179475, -2.803150951601994, -6.069629915518872
-2.5543570518493652, 0.19913959503173828, -0.4269547462463379, -4.56242573261261, -2.979271173477173, -5.941576585173607, -6.860060120472303, -1.1414042020663198, -0.7705602048282718, -4.747708032609752, -2.7980782630900825, -6.072895250630135
-2.5237464904785156, 0.2126612663269043, -0.46195220947265625, -4.537851691246033, -2.947307825088501, -5.936207801103592, -6.905445877647887, -1.1779241249038697, -0.7738815224106956, -4.740670595742048, -2.793044351164955, -6.078848287055326
-2.497399091720581, 0.2236790657043457, -0.49306631088256836, -4.519040584564209, -2.9203431606292725, -5.930990785360336, -6.941446540092084, -1.1899405485558272, -0.8893411841761809, -4.666136659629629, -2.8021038184278715, -6.090658817379839
-2.4659745693206787, 0.23505830764770508, -0.531059741973877, -4.4988285303115845, -2.888827085494995, -5.923549115657806, -6.99649438388824, -1.222889739729293, -0.9062604357463842, -4.63935833882324, -2.804011061644638, -6.0900729735765475
-2.4412031173706055, 0.2433180809020996, -0.5604891777038574, -4.485620498657227, -2.8650317192077637, -5.917700827121735, -7.049444969528518, -1.2354860314215428, -0.9195850144588987, -4.615104249714432, -2.807960891103934, -6.067502442337941
-2.410806655883789, 0.25258684158325195, -0.5970025062561035, -4.471118927001953, -2.8360044956207275, -5.909271776676178, -7.1093558624248265, -1.2461561694444283, -0.9448304515691986, -4.5879141347732535, -2.8049739856177793, -6.02892981935202
