-2.140699625015259, -1.854128360748291, -4.272104809815669, -3.637090095553146
-2.140688180923462, -1.854137897491455, -3.9580416928491786, -3.4527202622666215
-2.1515743732452393, -1.853529930114746, -2.820208227681468, -2.7913634265938887
-2.188410520553589, -1.851858139038086, -2.2151453121880516, -2.4344318187575706
-2.2178125381469727, -1.8492250442504883, -2.198419908340283, -2.4132947953669257
-2.2529184818267822, -1.8451294898986816, -2.2194036392786343, -2.4069524442962287
-2.283543348312378, -1.840634822845459, -2.2421412519358457, -2.405077961926683
-2.3138978481292725, -1.8352751731872559, -2.2501923655702103, -2.3725647582980587
-2.3427634239196777, -1.8292393684387207, -2.2704502603247976, -2.3511749269592572
-2.3727364540100098, -1.8220930099487305, -2.2957603210955884, -2.3505081919910493
-2.405182123184204, -1.8132281303405762, -2.327456239479746, -2.3396575632604506
-2.4324116706848145, -1.8051528930664062, -2.345717297846045, -2.331439170692499
-2.462189197540283, -1.7952861785888672, -2.3678006343402824, -2.3187581078526383
-2.4909300804138184, -1.7846121788024902, -2.3955811053041582, -2.2980364214000932
-2.522629737854004, -1.7720413208007812, -2.4033038763318055, -2.283100620819136
-2.5489683151245117, -1.7604718208312988, -2.426821954379518, -2.2716770976316676
-2.579658031463623, -1.7459502220153809, -2.4351100924102935, -2.2660053106827003
-2.602705478668213, -1.7342181205749512, -2.4596065713217645, -2.254388105418237
-2.632476806640625, -1.717972755432129, -2.4818705327453134, -2.2251775839136196
-2.659233331680298, -1.7023983001708984, -2.5018699027996685, -2.215801627020127
-2.6859846115112305, -1.6859736442565918, -2.521354924610199, -2.20349968860355
-2.7114415168762207, -1.6691341400146484, -2.5358596934938222, -2.2022698242356467
-2.736825466156006, -1.6513442993164062, -2.5529036725345144, -2.189158821299752
-2.761805295944214, -1.6327428817749023, -2.5676658311414564, -2.1679192791944795
-2.786055326461792, -1.6134986877441406, -2.5793223568650787, -2.1530420806811166
-2.809997797012329, -1.5931758880615234, -2.5915882540281405, -2.119063325015999
-2.8341217041015625, -1.5706534385681152, -2.621022203503663, -2.1053397974178045
-2.8547203540802, -1.5508332252502441, -2.6313100842294834, -2.082176825308251
-2.8779990673065186, -1.5271387100219727, -2.6542104983947636, -2.0773693285135235
-2.899465799331665, -1.5048189163208008, -2.674827593119594, -2.051903856146806
-2.919734239578247, -1.4815106391906738, -2.6918771980918073, -2.0422091139440677
-2.9378275871276855, -1.4594917297363281, -2.717476663297254, -2.0226807945817704
-2.9571897983551025, -1.4347991943359375, -2.7329835584631783, -2.008039513467201
-2.9759318828582764, -1.4095478057861328, -2.7588817909542986, -1.9921868817198782
-2.995187997817993, -1.3821830749511719, -2.780681694498383, -1.9633345825666946
-3.0108389854431152, -1.3574323654174805, -2.788991763452612, -1.9462413688640439
-3.028442621231079, -1.329164981842041, -2.787608377321529, -1.9282854814020571
-3.043851137161255, -1.3020081520080566, -2.802740652025019, -1.8955383857162151
-3.0572445392608643, -1.2764735221862793, -2.8274889192579598, -1.8727652082275545
-3.0728604793548584, -1.2461261749267578, -2.8403814896153627, -1.8507725805725281
-3.0857114791870117, -1.2178401947021484, -2.851876193485983, -1.8246076658641508
-3.0979952812194824, -1.189422607421875, -2.8639166600512813, -1.7958343477491594
-3.109804630279541, -1.1605100631713867, -2.847611746965365, -1.77012488131089
-3.1208548545837402, -1.1318755149841309, -2.850504159811479, -1.7321643951883232
-3.130211114883423, -1.1026129722595215, -2.879249659569601, -1.712598559044881
-3.1382265090942383, -1.0751729011535645, -2.866898955377089, -1.6854275052730903
-3.1468920707702637, -1.0425291061401367, -2.876510344499793, -1.6701423517440093
-3.153780221939087, -1.014420509338379, -2.8972853980466606, -1.6420333657626556
-3.160702705383301, -0.9809365272521973, -2.905363493928676, -1.6174593159273865
-3.1653828620910645, -0.9531583786010742, -2.917334422535255, -1.5642921350059549
-3.1699001789093018, -0.9225234985351562, -2.9374331107598173, -1.5430342472854364
-3.1735520362854004, -0.8915071487426758, -2.9549547886286525, -1.524241400255865
-3.1770763397216797, -0.8572168350219727, -2.955096326234136, -1.509726524707988
-3.1786017417907715, -0.8285818099975586, -2.9605352648302077, -1.4766807341974781
-3.179579257965088, -0.7945375442504883, -2.975644577700227, -1.4556869109796917
-3.1796534061431885, -0.7622714042663574, -2.976360428905061, -1.4191354445095976
-3.1788628101348877, -0.7341794967651367, -2.967114922203477, -1.390622335982592
-3.177281618118286, -0.6997480392456055, -2.9494115664909413, -1.3740222248481735
-3.174272060394287, -0.6724257469177246, -2.9300940881992195, -1.3436987653224344
-3.170238971710205, -0.6397147178649902, -2.921798769187913, -1.3194636403421787
-3.1658711433410645, -0.6116776466369629, -2.924832316462679, -1.2845023940017797
-3.1598193645477295, -0.5783500671386719, -2.9010956611514076, -1.2371670354034694
-3.154170274734497, -0.5498929023742676, -2.8891391011429555, -1.2293004249835406
-3.1465601921081543, -0.5188641548156738, -2.9122795547861564, -1.1855942746649741
-3.138875722885132, -0.48894786834716797, -2.9168486429567246, -1.1737258517061457
-3.1307003498077393, -0.4612445831298828, -2.9229076859130347, -1.1375258221488331
-3.120237112045288, -0.43082380294799805, -2.9014508504290757, -1.1519286673174298
-3.109786033630371, -0.40221357345581055, -2.8820919091712853, -1.1307354978168491
-3.0969488620758057, -0.3686504364013672, -2.878068135723062, -1.1148977562349305
-3.08559513092041, -0.3419036865234375, -2.862240987807395, -1.0752522676926446
-3.0715246200561523, -0.3105173110961914, -2.841497706630161, -1.0358750468599145
-3.059222459793091, -0.28495359420776367, -2.8088560899609636, -1.0160206056341599
-3.044966459274292, -0.25807762145996094, -2.7877907092972833, -1.0092868222212246
-3.0305254459381104, -0.23276233673095703, -2.789896593566894, -1.0077464943827872
-3.0117745399475098, -0.20096778869628906, -2.7864088739580923, -0.967614165985853
-2.9956860542297363, -0.1775226593017578, -2.798678246548385, -0.9243482699280327
-2.976304292678833, -0.14945030212402344, -2.780059139627226, -0.9075109106053894
-2.9574365615844727, -0.1240243911743164, -2.7656632367706147, -0.8869433877111818
-2.94309139251709, -0.10598134994506836, -2.7412080008401625, -0.8773795810725429
-2.9188714027404785, -0.07613706588745117, -2.7092712992493078, -0.8721032706210311
-2.898311138153076, -0.052937984466552734, -2.689206555840764, -0.856086940752283
-2.8766841888427734, -0.02999591827392578, -2.678035505886381, -0.8472757518593345
-2.856550931930542, -0.009824752807617188, -2.6634958293358832, -0.8399169949201741
-2.8342502117156982, 0.011365413665771484, -2.626602179796685, -0.8065609310942726
-2.808760643005371, 0.03417396545410156, -2.622068942188876, -0.7918709075939496
-2.7849135398864746, 0.05414104461669922, -2.6069775353079794, -0.7641624929598976
-2.762612819671631, 0.07193756103515625, -2.5915872191183658, -0.7426284028925666
-2.7419910430908203, 0.08726739883422852, -2.5961759621689047, -0.7596095970742762
-2.7104244232177734, 0.10966014862060547, -2.560984745954799, -0.7248255828493084
-2.6842572689056396, 0.1275467872619629, -2.542520673550459, -0.707503909459571
-2.657477617263794, 0.14449596405029297, -2.5391180264730955, -0.740125646757373
-2.633852005004883, 0.1583704948425293, -2.534259131822308, -0.7498455684095728
-2.604259490966797, 0.1744670867919922, -2.5113905629256315, -0.7099230956297224
-2.5783329010009766, 0.18756723403930664, -2.475997243562736, -0.6573300119931089
-2.546994209289551, 0.20241403579711914, -2.4436599050011503, -0.6658719220852968
-2.5213446617126465, 0.21362972259521484, -2.4307904252774364, -0.6617606903441603
-2.492936849594116, 0.22543001174926758, -2.3822984366921176, -0.6902521597058093
-2.4609460830688477, 0.2366471290588379, -2.3722732878364416, -0.6901426076758156
-2.4313015937805176, 0.24654626846313477, -2.339677917881019, -0.6643457024275102
-2.403409719467163, 0.25473737716674805, -2.3060646854528994, -0.6562675083100534
-2.370002508163452, 0.26358842849731445, -2.2806440911118226, -0.6440734324422054
-2.3408122062683105, 0.2707691192626953, -2.254971747779314, -0.6317063460579933
-2.3102869987487793, 0.2767806053161621, -2.224826428661598, -0.6079116420697168
-2.2789552211761475, 0.2821168899536133, -2.1799583736321444, -0.595482114852002
-2.2510695457458496, 0.28601694107055664, -2.1546068022546865, -0.5894122816247352
-2.2224690914154053, 0.2895622253417969, -2.1619385526588974, -0.5912928875484545
-2.186448097229004, 0.29248714447021484, -2.1240396569819597, -0.6330121131018438
-2.1579477787017822, 0.2942328453063965, -2.051686671731495, -0.6128671239709609
-2.1262710094451904, 0.2947845458984375, -2.028823472622772, -0.6191221797448448
-2.092010498046875, 0.29451894760131836, -2.0211469118646326, -0.6506180675685784
-2.061189651489258, 0.29375171661376953, -1.9469745004462313, -0.6264880526754695
-2.0329902172088623, 0.2921009063720703, -1.9058184386978656, -0.6222089756926489
-1.999347448348999, 0.28940486907958984, -1.8968560178070946, -0.5953135364360981
-1.970651626586914, 0.285855770111084, -1.8734460879009958, -0.5861133009202207
-1.9368762969970703, 0.28104352951049805, -1.8123336112059611, -0.5521440201225147
-1.9089865684509277, 0.27628087997436523, -1.783352514840719, -0.524659093103159
-1.8750395774841309, 0.2694573402404785, -1.772293393709802, -0.5360808059419074
-1.8457090854644775, 0.2622342109680176, -1.743421173616181, -0.5208540585069985
-1.8182926177978516, 0.2548666000366211, -1.7151167197194008, -0.5323113755643916
-1.7881035804748535, 0.2460479736328125, -1.6875062686493565, -0.5513369929000548
-1.7583303451538086, 0.236053466796875, -1.6958312361746566, -0.5005858999762397
-1.7286419868469238, 0.2251110076904297, -1.6545320482754378, -0.4900505011955629
-1.6995408535003662, 0.21315813064575195, -1.617013838358617, -0.4842250149941521
-1.6706984043121338, 0.2006397247314453, -1.5807475855793325, -0.485433746714162
-1.6400949954986572, 0.18659019470214844, -1.5736950881164313, -0.5081972555532557
-1.6127746105194092, 0.17280340194702148, -1.5398385696840358, -0.5030204691303262
-1.588113784790039, 0.15979576110839844, -1.503520436602087, -0.5125437053650105
-1.5589444637298584, 0.14310312271118164, -1.4894067871355259, -0.47360254308547933
-1.5340123176574707, 0.12775182723999023, -1.4988677541602924, -0.47440894650271254
-1.5080289840698242, 0.11020565032958984, -1.3992200236328523, -0.47823603907916895
-1.4839072227478027, 0.09310340881347656, -1.3834279652849077, -0.47225616307666146
-1.4589416980743408, 0.07449769973754883, -1.3492188785157124, -0.48612939506068764
-1.433877944946289, 0.05499553680419922, -1.3221168785519282, -0.4768757051999722
-1.408717155456543, 0.03339052200317383, -1.315252343916896, -0.47001703657527466
-1.386298418045044, 0.013011455535888672, -1.3032430207800871, -0.46592372810482613
-1.3637330532073975, -0.008587837219238281, -1.2990156243385098, -0.46913372099067646
-1.3415637016296387, -0.030875205993652344, -1.2695689879431293, -0.47975726621505854
-1.3223075866699219, -0.05148935317993164, -1.1750242577899073, -0.5207317376866757
-1.2998700141906738, -0.0768580436706543, -1.1574713389239049, -0.5227522418570165
-1.27974271774292, -0.10052347183227539, -1.1472320766223039, -0.529178934609046
-1.260812759399414, -0.12524175643920898, -1.128379870732568, -0.5383338657605209
-1.2438921928405762, -0.1482071876525879, -1.0897572000955036, -0.5198912528532397
-1.2250189781188965, -0.17554855346679688, -1.0771279972144927, -0.49152549570641624
-1.2071771621704102, -0.2023448944091797, -1.0359925110574073, -0.49337984433294074
-1.1908140182495117, -0.22892236709594727, -1.028379955067598, -0.5233910067741245
-1.1756539344787598, -0.25583791732788086, -1.0127372693313899, -0.52204535268443
-1.1613640785217285, -0.2831721305847168, -0.9755622497067078, -0.5398093912556998
-1.147573471069336, -0.31071949005126953, -0.9552925546552841, -0.5539047303074935
-1.1345620155334473, -0.339108943939209, -0.9379507490206757, -0.569407699774001
-1.1223440170288086, -0.3679800033569336, -0.9294674524568005, -0.5838104873951135
-1.1116876602172852, -0.39695119857788086, -0.924546916844022, -0.6207594769852093
-1.1010479927062988, -0.42676639556884766, -0.904837043866543, -0.6258593222023497
-1.092179298400879, -0.45368385314941406, -0.8630893525772084, -0.6593425877624278
-1.0825834274291992, -0.48612451553344727, -0.8707872054434653, -0.6864253389214233
-1.0745625495910645, -0.5168619155883789, -0.8452257062266675, -0.7109839809395105
-1.067185878753662, -0.5478348731994629, -0.8285676644760235, -0.7184393338816841
-1.061063289642334, -0.5776891708374023, -0.8348748211878481, -0.7585620994910263
-1.0554819107055664, -0.6088399887084961, -0.812688972125952, -0.7429211363349851
-1.0509886741638184, -0.637669563293457, -0.8017599704087786, -0.7907168293326283
-1.0475378036499023, -0.6707053184509277, -0.787147881678521, -0.7890803961201956
-1.0453052520751953, -0.7014641761779785, -0.8036742740555372, -0.7948178716588113
-1.043837547302246, -0.7298822402954102, -0.80024193162114, -0.8176991196894013
-1.043637752532959, -0.7639913558959961, -0.7955577089047006, -0.8574990163237083
-1.0442547798156738, -0.7957396507263184, -0.7716153058481967, -0.8801079785873898
-1.0454559326171875, -0.8271551132202148, -0.7736271981361598, -0.881320266446984
-1.0471086502075195, -0.8585739135742188, -0.7856110333068186, -0.9131282384564512
-1.0501608848571777, -0.8870863914489746, -0.7512456311946243, -0.9825454591428865
-1.0544729232788086, -0.920778751373291, -0.7603117685505817, -1.024095532984054
-1.0583133697509766, -0.9492902755737305, -0.7604810713347515, -1.0261286719038079
-1.0636720657348633, -0.9811282157897949, -0.7498491055512673, -1.0754757641368533
-1.0702638626098633, -1.0118489265441895, -0.7380397291558647, -1.0772604192637603
-1.0771727561950684, -1.041874885559082, -0.7210195094080183, -1.143194230535364
-1.0855059623718262, -1.0736489295959473, -0.7640904977086495, -1.18154353501383
-1.0943312644958496, -1.1031379699707031, -0.7788365690130057, -1.2028210282879963
-1.1036930084228516, -1.1321954727172852, -0.7969107358271552, -1.2412282904849488
-1.1148638725280762, -1.1611599922180176, -0.7680768796006554, -1.262461605471867
-1.125777244567871, -1.188117504119873, -0.7540926915170144, -1.2934233124381713
-1.1390113830566406, -1.2186312675476074, -0.7799046465375825, -1.3184417048787946
-1.1512742042541504, -1.244844913482666, -0.7835956726895823, -1.35233471057947
-1.1665229797363281, -1.2747206687927246, -0.8170117664941315, -1.373238916007584
-1.181126594543457, -1.3017964363098145, -0.7972209086116467, -1.4133951172702541
-1.1967387199401855, -1.3288421630859375, -0.7633119716975186, -1.4568235737651003
-1.2134833335876465, -1.354881763458252, -0.7577490523758327, -1.4784943167186184
-1.2301726341247559, -1.380028247833252, -0.7678418229297598, -1.520696221374643
-1.24924898147583, -1.4059991836547852, -0.7790718095585741, -1.5552858612079101
-1.2679128646850586, -1.4308032989501953, -0.7607997879634701, -1.5949077766885387
-1.2879209518432617, -1.4554786682128906, -0.7535566353500015, -1.6268903014058889
-1.3081531524658203, -1.479236125946045, -0.7714771845897306, -1.6583699150897393
-1.3294601440429688, -1.502638816833496, -0.7830359659580008, -1.7020315344153685
-1.3503525257110596, -1.524646282196045, -0.7682129641525429, -1.7039529976162504
-1.3724298477172852, -1.5465269088745117, -0.8126108965697159, -1.7518722994416152
-1.3949863910675049, -1.567699909210205, -0.8161466971455027, -1.7907602995823608
-1.416534423828125, -1.5866012573242188, -0.829010088107236, -1.8248176402911762
-1.4400684833526611, -1.606271743774414, -0.8178890743705547, -1.8473003300811368
-1.4639604091644287, -1.6252918243408203, -0.8543597893553596, -1.8914169259455418
-1.492114543914795, -1.645674705505371, -0.9222577404765875, -1.9105305458580661
-1.5174672603607178, -1.663022518157959, -0.9133130008868006, -1.9149008578503708
-1.5417816638946533, -1.678359031677246, -0.9226622076942723, -1.945700156014029
-1.5705485343933105, -1.695530891418457, -0.9484102589451727, -1.980970099620795
-1.5981247425079346, -1.7108874320983887, -0.9816942428648255, -2.0005944694214555
-1.624587059020996, -1.7246313095092773, -1.0160816704364417, -2.0296029476026427
