timestamp,node1,node2,uwb_range,mocap_range,tb_node1_yaw,tb_node2_yaw,error
1671462954.0824475,1.0,3.0,4.440000057220459,4.146864363177728,3.0412072840291016,0.018479222986726516,0.2931356940427312
1671462954.0824475,1.0,4.0,4.460000038146973,4.213777079329512,3.0412072840291016,-0.00566557924217253,0.24622295881746048
1671462954.0824475,1.0,5.0,3.0199999809265137,2.8322043306131346,3.0412072840291016,-2.1576376430644255,0.18779565031337908
1671462954.0824475,3.0,4.0,2.7200000286102295,2.3536618364382083,0.018479222986726516,-0.00566557924217253,0.36633819217202124
1671462954.0824475,3.0,5.0,6.510000228881836,5.820209539268224,0.018479222986726516,-2.1576376430644255,0.6897906896136119
1671462954.0824475,4.0,5.0,7.070000171661377,6.720275140363754,-0.00566557924217253,-2.1576376430644255,0.34972503129762256
1671462954.096736,1.0,3.0,4.440000057220459,4.14686223950161,3.041232169313361,0.018463233406897404,0.29313781771884884
1671462954.096736,1.0,4.0,4.5,4.213747582106595,3.041232169313361,-0.005503285109600245,0.2862524178934054
1671462954.096736,1.0,5.0,3.0,2.832199256644495,3.041232169313361,-2.1576391314727266,0.16780074335550488
1671462954.096736,3.0,4.0,2.7300000190734863,2.353612483054763,0.018463233406897404,-0.005503285109600245,0.37638753601872343
1671462954.096736,3.0,5.0,6.820000171661377,5.820196033417111,0.018463233406897404,-2.1576391314727266,0.999804138244266
1671462954.096736,4.0,5.0,7.110000133514404,6.720227737378339,-0.005503285109600245,-2.1576391314727266,0.38977239613606507
1671462955.0109537,1.0,3.0,4.5,4.146879924439248,3.0412255646105995,0.018200046197465607,0.353120075560752
1671462955.0109537,1.0,4.0,4.440000057220459,4.213763455946569,3.0412255646105995,-0.005573730616550883,0.22623660127389034
1671462955.0109537,1.0,5.0,3.0199999809265137,2.8322019181248472,3.0412255646105995,-2.157616002038365,0.18779806280166644
1671462955.0109537,3.0,4.0,2.7200000286102295,2.3535938031820542,0.018200046197465607,-0.005573730616550883,0.36640622542817525
1671462955.0109537,3.0,5.0,6.150000095367432,5.820224098420642,0.018200046197465607,-2.157616002038365,0.3297759969467897
1671462955.0109537,4.0,5.0,7.119999885559082,6.720243669154375,-0.005573730616550883,-2.157616002038365,0.3997562164047066
1671462955.0252762,1.0,3.0,4.5,4.146863417965493,3.0411775922003086,0.01849195354278535,0.35313658203450693
1671462955.0252762,1.0,4.0,4.480000019073486,4.213746773418025,3.0411775922003086,-0.005664400753714741,0.26625324565546116
1671462955.0252762,1.0,5.0,3.0,2.832192900816746,3.0411775922003086,-2.157620092179511,0.16780709918325387
1671462955.0252762,3.0,4.0,2.7200000286102295,2.353611406216352,0.01849195354278535,-0.005664400753714741,0.3663886223938775
1671462955.0252762,3.0,5.0,6.130000114440918,5.8202087727623315,0.01849195354278535,-2.157620092179511,0.30979134167858646
1671462955.0252762,4.0,5.0,7.110000133514404,6.720229622316942,-0.005664400753714741,-2.157620092179511,0.38977051119746253
1671462955.0395765,1.0,3.0,4.460000038146973,4.146869710246057,3.0411640160920497,0.018488937013123718,0.31313032790091544
1671462955.0395765,1.0,4.0,4.480000019073486,4.213754778057416,3.0411640160920497,-0.005579935618262222,0.2662452410160707
1671462955.0395765,1.0,5.0,2.9800000190734863,2.8322018390694987,3.0411640160920497,-2.157621459836979,0.1477981800039876
1671462955.0395765,3.0,4.0,2.7200000286102295,2.353645086734555,0.018488937013123718,-0.005579935618262222,0.36635494187567463
1671462955.0395765,3.0,5.0,6.210000038146973,5.820201429926048,0.018488937013123718,-2.157621459836979,0.38979860822092505
1671462955.0395765,4.0,5.0,7.03000020980835,6.720242461801669,-0.005579935618262222,-2.157621459836979,0.3097577480066809
1671462955.053952,1.0,3.0,4.480000019073486,4.14686874952508,3.041190429227057,0.01849513764640919,0.33313126954840655
1671462955.053952,1.0,4.0,4.480000019073486,4.21375972234883,3.041190429227057,-0.0055726409903042685,0.2662402967246562
1671462955.053952,1.0,5.0,2.9800000190734863,2.832190650128819,3.041190429227057,-2.1575946321187693,0.14780936894466734
1671462955.053952,3.0,4.0,2.680000066757202,2.3536365246191306,0.01849513764640919,-0.0055726409903042685,0.3263635421380715
1671462955.053952,3.0,5.0,6.260000228881836,5.8201994733501925,0.01849513764640919,-2.1575946321187693,0.43980075553164344
1671462955.053952,4.0,5.0,7.559999942779541,6.720238399581247,-0.0055726409903042685,-2.1575946321187693,0.8397615431982937
1671462955.0681376,1.0,3.0,4.460000038146973,4.147937589554845,3.0408783032079802,0.018496258939958498,0.31206244859212795
1671462955.0681376,1.0,4.0,4.420000076293945,4.2133972112643185,3.0408783032079802,-0.005684000518141004,0.20660286502962677
1671462955.0681376,1.0,5.0,2.9800000190734863,2.8339919461123984,3.0408783032079802,-2.1576439600725545,0.14600807296108798
1671462955.0681376,3.0,4.0,2.700000047683716,2.3536128500812503,0.018496258939958498,-0.005684000518141004,0.3463871976024655
1671462955.0681376,3.0,5.0,6.510000228881836,5.820204346617886,0.018496258939958498,-2.1576439600725545,0.68979588226395
1671462955.0681376,4.0,5.0,7.590000152587891,6.72024042719689,-0.005684000518141004,-2.1576439600725545,0.8697597253910008
1671462955.0824172,1.0,3.0,4.420000076293945,4.156752282339411,3.019221076433076,0.01852644382768951,0.2632477939545339
1671462955.0824172,1.0,4.0,4.460000038146973,4.2087802771645855,3.019221076433076,-0.005534333043360832,0.2512197609823872
1671462955.0824172,1.0,5.0,2.940000057220459,2.8516209108638573,3.019221076433076,-2.1575462284130182,0.08837914635660171
1671462955.0824172,3.0,4.0,2.700000047683716,2.3536699905167335,0.01852644382768951,-0.005534333043360832,0.3463300571669823
1671462955.0824172,3.0,5.0,6.449999809265137,5.820208781190955,0.01852644382768951,-2.1575462284130182,0.6297910280741821
1671462955.0824172,4.0,5.0,7.110000133514404,6.720277413176562,-0.005534333043360832,-2.1575462284130182,0.3897227203378426
1671462955.0967057,1.0,3.0,4.480000019073486,4.166941889419489,2.999148345279078,0.018484950546058608,0.3130581296539976
1671462955.0967057,1.0,4.0,4.440000057220459,4.204568210751585,2.999148345279078,-0.005479244818705162,0.23543184646887383
1671462955.0967057,1.0,5.0,3.0,2.8701992139324335,2.999148345279078,-2.1576173723630347,0.1298007860675665
1671462955.0967057,3.0,4.0,2.700000047683716,2.353620991327945,0.018484950546058608,-0.005479244818705162,0.34637905635577093
1671462955.0967057,3.0,5.0,6.840000152587891,5.820189890776924,0.018484950546058608,-2.1576173723630347,1.0198102618109663
1671462955.0967057,4.0,5.0,7.090000152587891,6.720241004775086,-0.005479244818705162,-2.1576173723630347,0.36975914781280483
1671462956.0109892,1.0,3.0,4.5,4.175305417569625,2.976569025427682,0.018467729252754528,0.3246945824303751
1671462956.0109892,1.0,4.0,4.460000038146973,4.20210253298458,2.976569025427682,-0.005580984302263867,0.2578975051623926
1671462956.0109892,1.0,5.0,3.049999952316284,2.8839587315286863,2.976569025427682,-2.1576364206682754,0.16604122078759787
1671462956.0109892,3.0,4.0,2.700000047683716,2.3536591398170206,0.018467729252754528,-0.005580984302263867,0.34634090786669525
1671462956.0109892,3.0,5.0,6.130000114440918,5.820203560685065,0.018467729252754528,-2.1576364206682754,0.30979655375585313
1671462956.0109892,4.0,5.0,7.110000133514404,6.7202825486792594,-0.005580984302263867,-2.1576364206682754,0.38971758483514485
1671462956.0252752,1.0,3.0,4.5,4.186310675567476,2.9514609377401797,0.018456985515279932,0.3136893244325236
1671462956.0252752,1.0,4.0,4.480000019073486,4.199278140913519,2.9514609377401797,-0.0055823746831519215,0.28072187815996763
1671462956.0252752,1.0,5.0,3.0899999141693115,2.9014487095894776,2.9514609377401797,-2.1576021377609376,0.18855120457983388
1671462956.0252752,3.0,4.0,2.680000066757202,2.3536695396393275,0.018456985515279932,-0.0055823746831519215,0.3263305271178747
1671462956.0252752,3.0,5.0,6.190000057220459,5.820208391483207,0.018456985515279932,-2.1576021377609376,0.3697916657372522
1671462956.0252752,4.0,5.0,7.090000152587891,6.720280110509913,-0.0055823746831519215,-2.1576021377609376,0.3697200420779776
1671462956.0395582,1.0,3.0,4.519999980926514,4.196090554624195,2.9345710924994752,0.01843913539916715,0.32390942630231834
1671462956.0395582,1.0,4.0,4.460000038146973,4.197598533448207,2.9345710924994752,-0.0055835637303155924,0.262401504698766
1671462956.0395582,1.0,5.0,3.049999952316284,2.9156876569855674,2.9345710924994752,-2.1575669160707664,0.13431229533071676
1671462956.0395582,3.0,4.0,2.7200000286102295,2.3536489029048924,0.01843913539916715,-0.0055835637303155924,0.3663511257053371
1671462956.0395582,3.0,5.0,6.110000133514404,5.820208736614995,0.01843913539916715,-2.1575669160707664,0.28979139689940947
1671462956.0395582,4.0,5.0,7.090000152587891,6.720249501088813,-0.0055835637303155924,-2.1575669160707664,0.3697506514990776
1671462956.0538468,1.0,3.0,4.570000171661377,4.207483915606974,2.9112333687893632,0.0183002812459539,0.36251625605440285
1671462956.0538468,1.0,4.0,4.5,4.196268050395254,2.9112333687893632,-0.005509829096872387,0.3037319496047459
1671462956.0538468,1.0,5.0,3.049999952316284,2.9314838121661158,2.9112333687893632,-2.1576256761992996,0.11851614015016843
1671462956.0538468,3.0,4.0,2.7300000190734863,2.3536476136371314,0.0183002812459539,-0.005509829096872387,0.37635240543635495
1671462956.0538468,3.0,5.0,6.46999979019165,5.820214073301244,0.0183002812459539,-2.1576256761992996,0.6497857168904062
1671462956.0538468,4.0,5.0,7.090000152587891,6.7202783804827515,-0.005509829096872387,-2.1576256761992996,0.3697217721051391
1671462956.0681365,1.0,3.0,4.550000190734863,4.21816960838287,2.894424948136509,0.0183134480533442,0.33183058235199336
1671462956.0681365,1.0,4.0,4.460000038146973,4.1958161745744835,2.894424948136509,-0.005731620941224925,0.26418386357248913
1671462956.0681365,1.0,5.0,3.069999933242798,2.944994055269691,2.894424948136509,-2.1575651395064295,0.12500587797310692
1671462956.0681365,3.0,4.0,2.7200000286102295,2.3536621695696796,0.0183134480533442,-0.005731620941224925,0.36633785904054994
1671462956.0681365,3.0,5.0,6.46999979019165,5.8202160168683,0.0183134480533442,-2.1575651395064295,0.6497837733233505
1671462956.0681365,4.0,5.0,7.119999885559082,6.7202668197898205,-0.005731620941224925,-2.1575651395064295,0.3997330657692615
1671462956.0824127,1.0,3.0,4.539999961853027,4.23045486051573,2.8724047578060996,0.01854083384881391,0.3095451013372976
1671462956.0824127,1.0,4.0,4.5,4.195526867986822,2.8724047578060996,-0.005591146669796497,0.30447313201317794
1671462956.0824127,1.0,5.0,3.0899999141693115,2.9603512067843836,2.8724047578060996,-2.1575766127138407,0.12964870738492795
1671462956.0824127,3.0,4.0,2.700000047683716,2.3536154730388588,0.01854083384881391,-0.005591146669796497,0.34638457464485706
1671462956.0824127,3.0,5.0,6.130000114440918,5.820204821577966,0.01854083384881391,-2.1575766127138407,0.30979529286295193
1671462956.0824127,4.0,5.0,7.199999809265137,6.72023666048119,-0.005591146669796497,-2.1575766127138407,0.4797631487839471
1671462956.0966861,1.0,3.0,4.590000152587891,4.243882897734881,2.850992603416171,0.01842705682513382,0.34611725485300937
1671462956.0966861,1.0,4.0,4.519999980926514,4.196164709192307,2.850992603416171,-0.0056233295626997755,0.32383527173420656
1671462956.0966861,1.0,5.0,3.1700000762939453,2.9757266368956556,2.850992603416171,-2.1576275188921024,0.19427343939828967
1671462956.0966861,3.0,4.0,2.6600000858306885,2.3536338554605494,0.01842705682513382,-0.0056233295626997755,0.3063662303701391
1671462956.0966861,3.0,5.0,6.090000152587891,5.820202527501999,0.01842705682513382,-2.1576275188921024,0.269797625085892
1671462956.0966861,4.0,5.0,7.159999847412109,6.720254190217495,-0.0056233295626997755,-2.1576275188921024,0.43974565719461456
1671462957.0109644,1.0,3.0,4.570000171661377,4.255627985929238,2.8320579565878874,0.0185344927892837,0.31437218573213865
1671462957.0109644,1.0,4.0,4.480000019073486,4.197176910445,2.8320579565878874,-0.005524944755570129,0.28282310862848625
1671462957.0109644,1.0,5.0,3.200000047683716,2.988538452418199,2.8320579565878874,-2.1575808399824603,0.21146159526551678
1671462957.0109644,3.0,4.0,2.75,2.3536352270890823,0.0185344927892837,-0.005524944755570129,0.39636477291091765
1671462957.0109644,3.0,5.0,6.21999979019165,5.820195920410691,0.0185344927892837,-2.1575808399824603,0.3998038697809596
1671462957.0109644,4.0,5.0,7.139999866485596,6.720252912941897,-0.005524944755570129,-2.1575808399824603,0.41974695354369906
1671462957.0253563,1.0,3.0,4.539999961853027,4.266532559327538,2.816592460730092,0.018487285462155577,0.2734674025254895
1671462957.0253563,1.0,4.0,4.389999866485596,4.198511139055624,2.816592460730092,-0.005474811493243031,0.19148872742997192
1671462957.0253563,1.0,5.0,3.2200000286102295,2.9998829522314394,2.816592460730092,-2.1575709789717705,0.22011707637879008
1671462957.0253563,3.0,4.0,2.7200000286102295,2.3536294888615195,0.018487285462155577,-0.005474811493243031,0.36637053974871003
1671462957.0253563,3.0,5.0,6.46999979019165,5.820201623429909,0.018487285462155577,-2.1575709789717705,0.649798166761741
1671462957.0253563,4.0,5.0,7.119999885559082,6.720257972730135,-0.005474811493243031,-2.1575709789717705,0.3997419128289472
1671462957.0395923,1.0,3.0,4.610000133514404,4.282566445534362,2.7908284467311892,0.01846452030580142,0.3274336879800419
1671462957.0395923,1.0,4.0,4.460000038146973,4.2011133645259555,2.7908284467311892,-0.005577421636015814,0.25888667362101714
1671462957.0395923,1.0,5.0,3.2200000286102295,3.015622817697615,2.7908284467311892,-2.157642256089083,0.20437721091261452
1671462957.0395923,3.0,4.0,2.7200000286102295,2.353640220386528,0.01846452030580142,-0.005577421636015814,0.3663598082237014
1671462957.0395923,3.0,5.0,6.21999979019165,5.820209792569943,0.01846452030580142,-2.157642256089083,0.3997899976217072
1671462957.0395923,4.0,5.0,7.139999866485596,6.720249023144288,-0.005577421636015814,-2.157642256089083,0.4197508433413075
1671462957.0538929,1.0,3.0,4.590000152587891,4.297198872660601,2.768594425516737,0.018512626452057906,0.2928012799272892
1671462957.0538929,1.0,4.0,4.460000038146973,4.204107369507548,2.768594425516737,-0.005630393035124918,0.25589266863942495
1671462957.0538929,1.0,5.0,3.240000009536743,3.029223282952064,2.768594425516737,-2.15760997999362,0.21077672658467916
1671462957.0538929,3.0,4.0,2.7200000286102295,2.353659998892937,0.018512626452057906,-0.005630393035124918,0.3663400297172923
1671462957.0538929,3.0,5.0,6.239999771118164,5.8202165626109235,0.018512626452057906,-2.15760997999362,0.4197832085072406
1671462957.0538929,4.0,5.0,7.070000171661377,6.720291102540583,-0.005630393035124918,-2.15760997999362,0.34970906912079425
1671462957.0681674,1.0,3.0,4.650000095367432,4.311010982488623,2.7484586633692776,0.018506962996474523,0.3389891128788083
1671462957.0681674,1.0,4.0,4.460000038146973,4.207303246118099,2.7484586633692776,-0.005540220020627959,0.25269679202887385
1671462957.0681674,1.0,5.0,3.180000066757202,3.0415552827484276,2.7484586633692776,-2.1576059743004103,0.13844478400877458
1671462957.0681674,3.0,4.0,2.7200000286102295,2.3536503550352714,0.018506962996474523,-0.005540220020627959,0.36634967357495807
1671462957.0681674,3.0,5.0,6.519999980926514,5.820200679001716,0.018506962996474523,-2.1576059743004103,0.6997993019247977
1671462957.0681674,4.0,5.0,7.159999847412109,6.720285189844987,-0.005540220020627959,-2.1576059743004103,0.439714657567122
1671462957.0823886,1.0,3.0,4.699999809265137,4.326676524121574,2.7294887898078413,0.01847670727869743,0.37332328514356306
1671462957.0823886,1.0,4.0,4.519999980926514,4.211536090691788,2.7294887898078413,-0.005511309839474063,0.30846389023472565
1671462957.0823886,1.0,5.0,3.1700000762939453,3.0545762698463217,2.7294887898078413,-2.1576373487955585,0.11542380644762362
1671462957.0823886,3.0,4.0,2.7200000286102295,2.3536212358470214,0.01847670727869743,-0.005511309839474063,0.36637879276320806
1671462957.0823886,3.0,5.0,6.070000171661377,5.820218895476673,0.01847670727869743,-2.1576373487955585,0.24978127618470403
1671462957.0823886,4.0,5.0,7.179999828338623,6.720247208385648,-0.005511309839474063,-2.1576373487955585,0.4597526199529751
1671462957.0966973,1.0,3.0,4.670000076293945,4.3407466308504965,2.7100901444401253,0.018354886611052418,0.3292534454434488
1671462957.0966973,1.0,4.0,4.440000057220459,4.21574154750707,2.7100901444401253,-0.005478670396967059,0.22425850971338868
1671462957.0966973,1.0,5.0,3.180000066757202,3.065897515758332,2.7100901444401253,-2.1576529331964496,0.11410255099887001
1671462957.0966973,3.0,4.0,2.7200000286102295,2.353650537482427,0.018354886611052418,-0.005478670396967059,0.36634949112780246
1671462957.0966973,3.0,5.0,6.150000095367432,5.820209373406334,0.018354886611052418,-2.1576529331964496,0.32979072196109804
1671462957.0966973,4.0,5.0,7.110000133514404,6.720287513673984,-0.005478670396967059,-2.1576529331964496,0.38971261984042016
1671462958.0109606,1.0,3.0,4.630000114440918,4.3580333376294496,2.687795176656165,0.018535000728707663,0.2719667768114684
1671462958.0109606,1.0,4.0,4.519999980926514,4.221560905572926,2.687795176656165,-0.005574416238801283,0.2984390753535875
1671462958.0109606,1.0,5.0,3.2200000286102295,3.078795097726489,2.687795176656165,-2.157555200876879,0.14120493088374042
1671462958.0109606,3.0,4.0,2.7699999809265137,2.3536813169079815,0.018535000728707663,-0.005574416238801283,0.4163186640185321
1671462958.0109606,3.0,5.0,6.449999809265137,5.820192742902937,0.018535000728707663,-2.157555200876879,0.6298070663621997
1671462958.0109606,4.0,5.0,7.090000152587891,6.720299428967258,-0.005574416238801283,-2.157555200876879,0.36970072362063267
1671462958.0253143,1.0,3.0,4.650000095367432,4.372460180756604,2.666417244469928,0.018476067114120073,0.27753991461082794
1671462958.0253143,1.0,4.0,4.519999980926514,4.226466431220914,2.666417244469928,-0.0055251859230824665,0.2935335497055993
1671462958.0253143,1.0,5.0,3.2799999713897705,3.0895783721094885,2.666417244469928,-2.1576147103750576,0.19042159928028202
1671462958.0253143,3.0,4.0,2.700000047683716,2.3536346188773827,0.018476067114120073,-0.0055251859230824665,0.34636542880633314
1671462958.0253143,3.0,5.0,6.170000076293945,5.820194722306414,0.018476067114120073,-2.1576147103750576,0.34980535398753165
1671462958.0253143,4.0,5.0,7.010000228881836,6.720247408016828,-0.0055251859230824665,-2.1576147103750576,0.289752820865008
1671462958.0395632,1.0,3.0,4.690000057220459,4.390087033441891,2.6457452565116872,0.01848467787706587,0.29991302377856766
1671462958.0395632,1.0,4.0,4.460000038146973,4.2331363329711165,2.6457452565116872,-0.005554901469133236,0.2268637051758562
1671462958.0395632,1.0,5.0,3.200000047683716,3.1018957486101755,2.6457452565116872,-2.157615999954638,0.09810429907354035
1671462958.0395632,3.0,4.0,2.6600000858306885,2.3536934905823963,0.01848467787706587,-0.005554901469133236,0.3063065952482922
1671462958.0395632,3.0,5.0,6.110000133514404,5.82021525438626,0.01848467787706587,-2.157615999954638,0.28978487912814455
1671462958.0395632,4.0,5.0,7.010000228881836,6.720297890707117,-0.005554901469133236,-2.157615999954638,0.2897023381747186
1671462958.0538259,1.0,3.0,4.71999979019165,4.408036416701966,2.624492268672268,0.018470696578943034,0.31196337348968406
1671462958.0538259,1.0,4.0,4.480000019073486,4.240352993287632,2.624492268672268,-0.005542941545758166,0.23964702578585406
1671462958.0538259,1.0,5.0,3.240000009536743,3.1138570819889444,2.624492268672268,-2.1576209225905476,0.12614292754779877
1671462958.0538259,3.0,4.0,2.700000047683716,2.3536864519417087,0.018470696578943034,-0.005542941545758166,0.34631359574200715
1671462958.0538259,3.0,5.0,6.150000095367432,5.820224859327116,0.018470696578943034,-2.1576209225905476,0.3297752360403159
1671462958.0538259,4.0,5.0,7.159999847412109,6.720289342289182,-0.005542941545758166,-2.1576209225905476,0.4397105051229273
1671462958.0681787,1.0,3.0,4.739999771118164,4.424045631146198,2.604976886464252,0.018467345837957276,0.3159541399719661
1671462958.0681787,1.0,4.0,4.480000019073486,4.247279779931392,2.604976886464252,-0.005649466526314033,0.23272023914209417
1671462958.0681787,1.0,5.0,3.240000009536743,3.1238984837537416,2.604976886464252,-2.15760902815646,0.11610152578300159
1671462958.0681787,3.0,4.0,2.700000047683716,2.3536687016195628,0.018467345837957276,-0.005649466526314033,0.34633134606415306
1671462958.0681787,3.0,5.0,6.170000076293945,5.820214082648358,0.018467345837957276,-2.15760902815646,0.34978599364558693
1671462958.0681787,4.0,5.0,7.159999847412109,6.720291138017494,-0.005649466526314033,-2.15760902815646,0.4397087093946155
1671462958.0824683,1.0,3.0,4.739999771118164,4.440640152517998,2.5848509217072415,0.018298178694698873,0.2993596186001657
1671462958.0824683,1.0,4.0,4.460000038146973,4.2547166871899496,2.5848509217072415,-0.005686618348055027,0.2052833509570231
1671462958.0824683,1.0,5.0,3.299999952316284,3.1339732005855554,2.5848509217072415,-2.1576327939041087,0.16602675173072878
1671462958.0824683,3.0,4.0,2.7300000190734863,2.3536679247512438,0.018298178694698873,-0.005686618348055027,0.37633209432224257
1671462958.0824683,3.0,5.0,6.210000038146973,5.820232977945759,0.018298178694698873,-2.1576327939041087,0.38976706020121377
1671462958.0824683,4.0,5.0,7.21999979019165,6.720287585667431,-0.005686618348055027,-2.1576327939041087,0.4997122045242195
1671462958.0967565,1.0,3.0,4.800000190734863,4.457444069471815,2.567985920449384,0.018480213017112477,0.3425561212630486
1671462958.0967565,1.0,4.0,4.480000019073486,4.262700747608558,2.567985920449384,-0.005618670257168715,0.21729927146492845
1671462958.0967565,1.0,5.0,3.2799999713897705,3.143607716388208,2.567985920449384,-2.157566097987485,0.13639225500156238
1671462958.0967565,3.0,4.0,2.7200000286102295,2.3536492066194468,0.018480213017112477,-0.005618670257168715,0.3663508219907827
1671462958.0967565,3.0,5.0,6.150000095367432,5.82021521588771,0.018480213017112477,-2.157566097987485,0.329784879479722
1671462958.0967565,4.0,5.0,7.139999866485596,6.720283943699771,-0.005618670257168715,-2.157566097987485,0.4197159227858247
1671462959.0109894,1.0,3.0,4.820000171661377,4.478703482448503,2.5420706216454185,0.018337430246737067,0.34129668921287415
1671462959.0109894,1.0,4.0,4.5,4.273182116473047,2.5420706216454185,-0.005597283404630856,0.22681788352695342
1671462959.0109894,1.0,5.0,3.3299999237060547,3.1553438828876157,2.5420706216454185,-2.1576159767947733,0.174656040818439
1671462959.0109894,3.0,4.0,2.700000047683716,2.3536639776614807,0.018337430246737067,-0.005597283404630856,0.3463360700222351
1671462959.0109894,3.0,5.0,6.170000076293945,5.820225426914054,0.018337430246737067,-2.1576159767947733,0.3497746493798912
1671462959.0109894,4.0,5.0,7.199999809265137,6.7202963222139855,-0.005597283404630856,-2.1576159767947733,0.4797034870511512
1671462959.0252807,1.0,3.0,4.800000190734863,4.495778928230353,2.5253451338984685,0.018456879770123006,0.30422126250451065
1671462959.0252807,1.0,4.0,4.570000171661377,4.281824626665094,2.5253451338984685,-0.005554551981251457,0.2881755449962826
1671462959.0252807,1.0,5.0,3.319999933242798,3.1645969594216723,2.5253451338984685,-2.157559515082786,0.15540297382112556
1671462959.0252807,3.0,4.0,2.680000066757202,2.353672811320834,0.018456879770123006,-0.005554551981251457,0.3263272554363681
1671462959.0252807,3.0,5.0,6.239999771118164,5.820207291165425,0.018456879770123006,-2.157559515082786,0.41979247995273905
1671462959.0252807,4.0,5.0,7.179999828338623,6.720288485318797,-0.005554551981251457,-2.157559515082786,0.4597113430198263
1671462959.0396168,1.0,3.0,4.909999847412109,4.517551469402739,2.4998939162178906,0.01851195763128613,0.3924483780093704
1671462959.0396168,1.0,4.0,4.539999961853027,4.293407710745031,2.4998939162178906,-0.005489385260516124,0.24659225110799632
1671462959.0396168,1.0,5.0,3.3299999237060547,3.175605742262972,2.4998939162178906,-2.1576268293203853,0.1543941814430827
1671462959.0396168,3.0,4.0,2.7300000190734863,2.3536965032839836,0.01851195763128613,-0.005489385260516124,0.3763035157895027
1671462959.0396168,3.0,5.0,6.150000095367432,5.820208074415927,0.01851195763128613,-2.1576268293203853,0.32979202095150484
1671462959.0396168,4.0,5.0,7.119999885559082,6.72029174740352,-0.005489385260516124,-2.1576268293203853,0.39970813815556205
